"time","bat","temp","DO","Q","day","Julian_Date"
1464285360,3.49,16.982,6.308,0.984,16947.7472222222,180.74722222222
1464286260,3.49,17.127,6.33,0.983,16947.7576388889,180.757638888888
1464287160,3.49,17.254,6.338,0.984,16947.7680555556,180.768055555556
1464288060,3.49,17.364,6.331,0.984,16947.7784722222,180.77847222222
1464288960,3.49,17.364,6.257,0.983,16947.7888888889,180.788888888888
1464289860,3.49,17.364,6.217,0.984,16947.7993055556,180.799305555556
1464290760,3.49,17.465,6.397,0.984,16947.8097222222,180.80972222222
1464291660,3.49,17.939,6.502,0.984,16947.8201388889,180.820138888888
1464292560,3.49,17.981,6.516,0.984,16947.8305555556,180.830555555556
1464293460,3.49,17.913,6.468,0.984,16947.8409722222,180.84097222222
1464294360,3.49,17.989,6.318,0.984,16947.8513888889,180.851388888888
1464295260,3.49,18.065,6.403,0.984,16947.8618055556,180.861805555556
1464296160,3.49,18.234,6.573,0.985,16947.8722222222,180.87222222222
1464297060,3.49,18.318,6.515,0.983,16947.8826388889,180.882638888888
1464297960,3.49,18.377,6.593,0.983,16947.8930555556,180.893055555556
1464298860,3.49,18.385,6.598,0.983,16947.9034722222,180.90347222222
1464299760,3.49,18.453,6.663,0.984,16947.9138888889,180.913888888888
1464300660,3.49,18.537,6.644,0.984,16947.9243055556,180.924305555556
1464301560,3.49,18.571,6.64,0.983,16947.9347222222,180.93472222222
1464302460,3.49,18.596,6.616,0.983,16947.9451388889,180.945138888888
1464303360,3.49,18.688,6.637,0.983,16947.9555555556,180.955555555556
1464304260,3.49,18.688,6.661,0.983,16947.9659722222,180.96597222222
1464305160,3.49,18.697,6.651,0.984,16947.9763888889,180.976388888888
1464306060,3.49,18.697,6.526,0.983,16947.9868055556,180.986805555556
1464306960,3.49,18.705,6.048,0.984,16947.9972222222,180.99722222222
1464307860,3.49,18.697,6.383,0.984,16948.0076388889,181.007638888888
1464308760,3.49,18.671,6.462,0.983,16948.0180555556,181.018055555556
1464309660,3.49,18.68,6.628,0.984,16948.0284722222,181.02847222222
1464310560,3.5,18.629,6.679,0.985,16948.0388888889,181.038888888888
1464311460,3.49,18.537,6.624,0.983,16948.0493055556,181.049305555556
1464312360,3.5,18.52,6.542,0.983,16948.0597222222,181.05972222222
1464313260,3.5,18.453,6.544,0.983,16948.0701388889,181.070138888888
1464314160,3.5,18.402,6.531,0.984,16948.0805555556,181.080555555556
1464315060,3.5,18.326,6.532,0.983,16948.0909722222,181.09097222222
1464315960,3.5,18.225,6.518,0.983,16948.1013888889,181.101388888888
1464316860,3.5,18.149,6.504,0.984,16948.1118055556,181.111805555556
1464317760,3.5,18.065,6.436,0.984,16948.1222222222,181.12222222222
1464318660,3.5,17.981,6.363,0.983,16948.1326388889,181.132638888888
1464319560,3.5,17.905,6.395,0.984,16948.1430555556,181.143055555556
1464320460,3.49,17.846,6.409,0.983,16948.1534722222,181.15347222222
1464321360,3.5,17.761,6.47,0.983,16948.1638888889,181.163888888888
1464322260,3.5,17.719,6.501,0.982,16948.1743055556,181.174305555556
1464323160,3.5,17.635,6.516,0.984,16948.1847222222,181.18472222222
1464324060,3.5,17.567,6.464,0.983,16948.1951388889,181.195138888888
1464324960,3.5,17.491,6.423,0.984,16948.2055555556,181.205555555556
1464325860,3.5,17.465,6.393,0.984,16948.2159722222,181.21597222222
1464326760,3.5,17.398,6.411,0.984,16948.2263888889,181.226388888888
1464327660,3.5,17.372,6.42,0.984,16948.2368055556,181.236805555556
1464328560,3.49,17.33,6.352,0.983,16948.2472222222,181.24722222222
1464329460,3.49,17.271,6.331,0.984,16948.2576388889,181.257638888888
1464330360,3.5,17.245,6.334,0.984,16948.2680555556,181.268055555556
1464331260,3.5,17.186,6.312,0.984,16948.2784722222,181.27847222222
1464332160,3.5,17.194,6.321,0.984,16948.2888888889,181.288888888888
1464333060,3.49,17.161,6.317,0.984,16948.2993055556,181.299305555556
1464333960,3.5,17.144,6.293,0.984,16948.3097222222,181.30972222222
1464334860,3.49,17.135,6.271,0.983,16948.3201388889,181.320138888888
1464335760,3.5,17.118,6.271,0.983,16948.3305555556,181.330555555556
1464336660,3.49,17.101,6.25,0.984,16948.3409722222,181.34097222222
1464337560,3.5,17.11,6.215,0.984,16948.3513888889,181.351388888888
1464338460,3.5,17.076,6.158,0.985,16948.3618055556,181.361805555556
1464339360,3.49,17.067,6.189,0.984,16948.3722222222,181.37222222222
1464340260,3.49,17.059,6.088,0.984,16948.3826388889,181.382638888888
1464341160,3.49,17.05,5.765,0.985,16948.3930555556,181.393055555556
1464342060,3.5,17.016,5.842,0.985,16948.4034722222,181.40347222222
1464342960,3.49,16.991,5.815,0.984,16948.4138888889,181.413888888888
1464343860,3.49,16.991,6.229,0.985,16948.4243055556,181.424305555556
1464344760,3.49,16.982,6.233,0.984,16948.4347222222,181.43472222222
1464345660,3.49,16.982,6.242,0.984,16948.4451388889,181.445138888888
1464346560,3.49,16.965,6.211,0.983,16948.4555555556,181.455555555556
1464347460,3.49,16.957,6.167,0.984,16948.4659722222,181.46597222222
1464348360,3.49,16.915,6.128,0.984,16948.4763888889,181.476388888888
1464349260,3.49,16.948,6.075,0.984,16948.4868055556,181.486805555556
1464350160,3.49,16.957,6.079,0.984,16948.4972222222,181.49722222222
1464351060,3.49,16.974,6.04,0.984,16948.5076388889,181.507638888888
1464351960,3.49,16.991,6.04,0.984,16948.5180555556,181.518055555556
1464352860,3.49,16.982,5.994,0.984,16948.5284722222,181.52847222222
1464353760,3.49,17.016,5.999,0.985,16948.5388888889,181.538888888888
1464354660,3.49,17.093,6.105,0.984,16948.5493055556,181.549305555556
1464355560,3.49,17.084,6.097,0.984,16948.5597222222,181.55972222222
1464356460,3.49,17.05,6.084,0.984,16948.5701388889,181.570138888888
1464357360,3.49,17.118,6.074,0.984,16948.5805555556,181.580555555556
1464358260,3.49,17.194,6.062,0.984,16948.5909722222,181.59097222222
1464359160,3.49,17.288,6.02,0.984,16948.6013888889,181.601388888888
1464360060,3.49,17.305,5.987,0.984,16948.6118055556,181.611805555556
1464360960,3.49,17.423,5.845,0.984,16948.6222222222,181.62222222222
1464361860,3.49,17.347,5.918,0.984,16948.6326388889,181.632638888888
1464362760,3.49,17.753,6.123,0.985,16948.6430555556,181.643055555556
1464363660,3.49,17.82,6.063,0.984,16948.6534722222,181.65347222222
1464364560,3.49,17.66,6.048,0.984,16948.6638888889,181.663888888888
1464365460,3.49,17.719,6.065,0.985,16948.6743055556,181.674305555556
1464366360,3.49,17.812,6.019,0.984,16948.6847222222,181.68472222222
1464367260,3.49,17.863,6.028,0.984,16948.6951388889,181.695138888888
1464368160,3.5,17.972,6.052,0.984,16948.7055555556,181.705555555556
1464369060,3.49,18.116,6.06,0.983,16948.7159722222,181.71597222222
1464369960,3.49,18.183,6.027,0.985,16948.7263888889,181.726388888888
1464370860,3.49,18.251,5.821,0.985,16948.7368055556,181.736805555556
1464371760,3.5,18.259,5.922,0.984,16948.7472222222,181.74722222222
1464372660,3.49,18.512,6.107,0.984,16948.7576388889,181.757638888888
1464373560,3.5,18.495,6.137,0.983,16948.7680555556,181.768055555556
1464374460,3.5,18.512,6.159,0.983,16948.7784722222,181.77847222222
1464375360,3.5,18.562,6.193,0.984,16948.7888888889,181.788888888888
1464376260,3.5,18.604,6.182,0.983,16948.7993055556,181.799305555556
1464377160,3.5,18.646,6.21,0.984,16948.8097222222,181.80972222222
1464378060,3.5,18.663,6.199,0.984,16948.8201388889,181.820138888888
1464378960,3.5,18.671,6.188,0.983,16948.8305555556,181.830555555556
1464379860,3.5,18.688,6.213,0.983,16948.8409722222,181.84097222222
1464380760,3.5,18.697,6.234,0.983,16948.8513888889,181.851388888888
1464381660,3.5,18.73,6.197,0.984,16948.8618055556,181.861805555556
1464382560,3.5,18.764,6.032,0.986,16948.8722222222,181.87222222222
1464383460,3.5,18.814,6.252,0.984,16948.8826388889,181.882638888888
1464384360,3.5,18.789,6.328,0.984,16948.8930555556,181.893055555556
1464385260,3.5,18.789,6.345,0.983,16948.9034722222,181.90347222222
1464386160,3.5,18.739,6.36,0.983,16948.9138888889,181.913888888888
1464387060,3.5,18.756,6.387,0.984,16948.9243055556,181.924305555556
1464387960,3.5,18.747,6.382,0.984,16948.9347222222,181.93472222222
1464388860,3.5,18.756,6.353,0.983,16948.9451388889,181.945138888888
1464389760,3.5,18.73,6.317,0.984,16948.9555555556,181.955555555556
1464390660,3.5,18.714,6.302,0.984,16948.9659722222,181.96597222222
1464391560,3.5,18.705,6.327,0.983,16948.9763888889,181.976388888888
1464392460,3.5,18.663,6.324,0.984,16948.9868055556,181.986805555556
1464393360,3.5,18.621,6.324,0.983,16948.9972222222,181.99722222222
1464394260,3.5,18.587,6.296,0.984,16949.0076388889,182.007638888888
1464395160,3.5,18.562,6.314,0.984,16949.0180555556,182.018055555556
1464396060,3.5,18.545,6.321,0.984,16949.0284722222,182.02847222222
1464396960,3.5,18.503,6.332,0.984,16949.0388888889,182.038888888888
1464397860,3.5,18.486,6.33,0.983,16949.0493055556,182.049305555556
1464398760,3.5,18.444,6.315,0.983,16949.0597222222,182.05972222222
1464399660,3.5,18.411,6.244,0.984,16949.0701388889,182.070138888888
1464400560,3.5,18.377,6.149,0.983,16949.0805555556,182.080555555556
1464401460,3.5,18.326,6.219,0.984,16949.0909722222,182.09097222222
1464402360,3.5,18.293,6.251,0.984,16949.1013888889,182.101388888888
1464403260,3.5,18.242,6.235,0.983,16949.1118055556,182.111805555556
1464404160,3.5,18.2,6.216,0.983,16949.1222222222,182.12222222222
1464405060,3.5,18.158,6.215,0.983,16949.1326388889,182.132638888888
1464405960,3.5,18.107,6.157,0.984,16949.1430555556,182.143055555556
1464406860,3.5,18.099,6.168,0.983,16949.1534722222,182.15347222222
1464407760,3.5,18.057,6.182,0.984,16949.1638888889,182.163888888888
1464408660,3.5,18.015,6.16,0.984,16949.1743055556,182.174305555556
1464409560,3.5,18.023,6.159,0.985,16949.1847222222,182.18472222222
1464410460,3.5,17.972,6.118,0.984,16949.1951388889,182.195138888888
1464411360,3.5,17.939,6.109,0.984,16949.2055555556,182.205555555556
1464412260,3.5,17.93,6.126,0.984,16949.2159722222,182.21597222222
1464413160,3.5,17.854,6.047,0.983,16949.2263888889,182.226388888888
1464414060,3.5,17.863,6.044,0.984,16949.2368055556,182.236805555556
1464414960,3.5,17.871,6.093,0.984,16949.2472222222,182.24722222222
1464415860,3.5,17.82,6.068,0.984,16949.2576388889,182.257638888888
1464416760,3.5,17.795,6.032,0.984,16949.2680555556,182.268055555556
1464417660,3.5,17.753,6.049,0.984,16949.2784722222,182.27847222222
1464418560,3.5,17.77,6.009,0.984,16949.2888888889,182.288888888888
1464419460,3.5,17.728,6.012,0.984,16949.2993055556,182.299305555556
1464420360,3.5,17.728,6.024,0.984,16949.3097222222,182.30972222222
1464421260,3.5,17.702,5.996,0.983,16949.3201388889,182.320138888888
1464422160,3.5,17.685,6.022,0.984,16949.3305555556,182.330555555556
1464423060,3.5,17.66,6.027,0.984,16949.3409722222,182.34097222222
1464423960,3.5,17.651,5.988,0.984,16949.3513888889,182.351388888888
1464424860,3.5,17.635,6.02,0.984,16949.3618055556,182.361805555556
1464425760,3.5,17.618,5.967,0.985,16949.3722222222,182.37222222222
1464426660,3.5,17.592,5.955,0.983,16949.3826388889,182.382638888888
1464427560,3.5,17.567,5.964,0.983,16949.3930555556,182.393055555556
1464428460,3.5,17.542,5.972,0.984,16949.4034722222,182.40347222222
1464429360,3.5,17.533,5.935,0.985,16949.4138888889,182.413888888888
1464430260,3.5,17.525,5.832,0.985,16949.4243055556,182.424305555556
1464431160,3.5,17.491,5.861,0.984,16949.4347222222,182.43472222222
1464432060,3.5,17.474,5.928,0.984,16949.4451388889,182.445138888888
1464432960,3.5,17.448,5.962,0.983,16949.4555555556,182.455555555556
1464433860,3.49,17.423,5.967,0.983,16949.4659722222,182.46597222222
1464434760,3.5,17.355,5.96,0.983,16949.4763888889,182.476388888888
1464435660,3.5,17.372,5.964,0.985,16949.4868055556,182.486805555556
1464436560,3.5,17.338,5.918,0.984,16949.4972222222,182.49722222222
1464437460,3.5,17.33,5.889,0.984,16949.5076388889,182.507638888888
1464438360,3.49,17.288,5.855,0.984,16949.5180555556,182.518055555556
1464439260,3.5,17.271,5.749,0.984,16949.5284722222,182.52847222222
1464440160,3.5,17.271,5.888,0.984,16949.5388888889,182.538888888888
1464441060,3.49,17.245,5.909,0.984,16949.5493055556,182.549305555556
1464441960,3.5,17.194,5.956,0.984,16949.5597222222,182.55972222222
1464442860,3.49,17.186,6.005,0.984,16949.5701388889,182.570138888888
1464443760,3.5,17.177,5.98,0.984,16949.5805555556,182.580555555556
1464444660,3.49,17.161,5.988,0.985,16949.5909722222,182.59097222222
1464445560,3.5,17.127,5.992,0.984,16949.6013888889,182.601388888888
1464446460,3.49,17.11,5.964,0.984,16949.6118055556,182.611805555556
1464447360,3.49,17.076,5.9,0.984,16949.6222222222,182.62222222222
1464448260,3.5,17.042,5.904,0.984,16949.6326388889,182.632638888888
1464449160,3.49,16.999,5.935,0.985,16949.6430555556,182.643055555556
1464450060,3.49,16.991,5.895,0.984,16949.6534722222,182.65347222222
1464450960,3.5,16.982,5.947,0.984,16949.6638888889,182.663888888888
1464451860,3.49,16.999,5.958,0.984,16949.6743055556,182.674305555556
1464452760,3.49,16.982,6.002,0.984,16949.6847222222,182.68472222222
1464453660,3.49,16.94,6.01,0.984,16949.6951388889,182.695138888888
1464454560,3.49,16.923,6.025,0.984,16949.7055555556,182.705555555556
1464455460,3.49,16.923,6.02,0.984,16949.7159722222,182.71597222222
1464456360,3.49,16.948,6.021,0.984,16949.7263888889,182.726388888888
1464457260,3.49,16.974,6.05,0.984,16949.7368055556,182.736805555556
1464458160,3.49,17.008,6.065,0.983,16949.7472222222,182.74722222222
1464459060,3.49,16.965,6.065,0.983,16949.7576388889,182.757638888888
1464459960,3.49,16.974,6.047,0.984,16949.7680555556,182.768055555556
1464460860,3.49,16.982,6.073,0.985,16949.7784722222,182.77847222222
1464461760,3.49,16.999,6.077,0.984,16949.7888888889,182.788888888888
1464462660,3.49,16.999,6.127,0.985,16949.7993055556,182.799305555556
1464463560,3.49,16.974,6.111,0.983,16949.8097222222,182.80972222222
1464464460,3.49,16.948,6.097,0.985,16949.8201388889,182.820138888888
1464465360,3.49,16.915,6.041,0.984,16949.8305555556,182.830555555556
1464466260,3.49,16.965,6.018,0.984,16949.8409722222,182.84097222222
1464467160,3.49,16.931,6.051,0.984,16949.8513888889,182.851388888888
1464468060,3.49,16.931,6.073,0.984,16949.8618055556,182.861805555556
1464468960,3.49,16.948,6.05,0.984,16949.8722222222,182.87222222222
1464469860,3.49,16.931,6.016,0.984,16949.8826388889,182.882638888888
1464470760,3.49,16.923,6.034,0.983,16949.8930555556,182.893055555556
1464471660,3.49,16.906,6.042,0.984,16949.9034722222,182.90347222222
1464472560,3.49,16.923,6.007,0.984,16949.9138888889,182.913888888888
1464473460,3.49,16.915,5.986,0.984,16949.9243055556,182.924305555556
1464474360,3.49,16.881,6.021,0.985,16949.9347222222,182.93472222222
1464475260,3.49,16.864,6.007,0.984,16949.9451388889,182.945138888888
1464476160,3.49,16.864,6.005,0.985,16949.9555555556,182.955555555556
1464477060,3.49,16.855,5.947,0.985,16949.9659722222,182.96597222222
1464477960,3.49,16.838,5.899,0.984,16949.9763888889,182.976388888888
1464478860,3.49,16.838,5.919,0.985,16949.9868055556,182.986805555556
1464479760,3.49,16.813,5.977,0.984,16949.9972222222,182.99722222222
1464480660,3.49,16.77,5.972,0.984,16950.0076388889,183.007638888888
1464481560,3.49,16.753,5.937,0.985,16950.0180555556,183.018055555556
1464482460,3.49,16.728,5.88,0.984,16950.0284722222,183.02847222222
1464483360,3.49,16.702,5.874,0.984,16950.0388888889,183.038888888888
1464484260,3.49,16.66,5.858,0.984,16950.0493055556,183.049305555556
1464485160,3.49,16.643,5.877,0.986,16950.0597222222,183.05972222222
1464486060,3.49,16.634,5.832,0.984,16950.0701388889,183.070138888888
1464486960,3.49,16.6,5.812,0.984,16950.0805555556,183.080555555556
1464487860,3.49,16.54,5.833,0.984,16950.0909722222,183.09097222222
1464488760,3.49,16.515,5.867,0.985,16950.1013888889,183.101388888888
1464489660,3.49,16.489,5.799,0.985,16950.1118055556,183.111805555556
1464490560,3.49,16.387,5.844,0.984,16950.1222222222,183.12222222222
1464491460,3.49,16.396,5.889,0.984,16950.1326388889,183.132638888888
1464492360,3.49,16.387,5.865,0.984,16950.1430555556,183.143055555556
1464493260,3.49,16.328,5.855,0.984,16950.1534722222,183.15347222222
1464494160,3.49,16.302,5.827,0.984,16950.1638888889,183.163888888888
1464495060,3.49,16.285,5.773,0.985,16950.1743055556,183.174305555556
1464495960,3.49,16.268,5.77,0.985,16950.1847222222,183.18472222222
1464496860,3.49,16.225,5.857,0.985,16950.1951388889,183.195138888888
1464497760,3.49,16.2,5.834,0.984,16950.2055555556,183.205555555556
1464498660,3.49,16.174,5.809,0.984,16950.2159722222,183.21597222222
1464499560,3.49,16.131,5.825,0.984,16950.2263888889,183.226388888888
1464500460,3.49,16.123,5.841,0.985,16950.2368055556,183.236805555556
1464501360,3.49,16.08,5.824,0.984,16950.2472222222,183.24722222222
1464502260,3.49,16.046,5.793,0.984,16950.2576388889,183.257638888888
1464503160,3.49,16.046,5.795,0.985,16950.2680555556,183.268055555556
1464504060,3.49,16.012,5.822,0.984,16950.2784722222,183.27847222222
1464504960,3.49,15.995,5.806,0.985,16950.2888888889,183.288888888888
1464505860,3.49,15.986,5.791,0.985,16950.2993055556,183.299305555556
1464506760,3.49,15.935,5.808,0.984,16950.3097222222,183.30972222222
1464507660,3.49,15.901,5.824,0.984,16950.3201388889,183.320138888888
1464508560,3.49,15.883,5.853,0.985,16950.3305555556,183.330555555556
1464509460,3.49,15.849,5.879,0.985,16950.3409722222,183.34097222222
1464510360,3.49,15.815,5.89,0.985,16950.3513888889,183.351388888888
1464511260,3.49,15.806,5.829,0.984,16950.3618055556,183.361805555556
1464512160,3.49,15.781,5.793,0.984,16950.3722222222,183.37222222222
1464513060,3.49,15.738,5.833,0.985,16950.3826388889,183.382638888888
1464513960,3.49,15.687,5.823,0.984,16950.3930555556,183.393055555556
1464514860,3.49,15.704,5.817,0.985,16950.4034722222,183.40347222222
1464515760,3.49,15.704,5.827,0.985,16950.4138888889,183.413888888888
1464516660,3.49,15.669,5.856,0.984,16950.4243055556,183.424305555556
1464517560,3.49,15.644,5.858,0.984,16950.4347222222,183.43472222222
1464518460,3.49,15.635,5.866,0.985,16950.4451388889,183.445138888888
1464519360,3.49,15.575,5.893,0.984,16950.4555555556,183.455555555556
1464520260,3.49,15.575,5.951,0.984,16950.4659722222,183.46597222222
1464521160,3.49,15.541,5.971,0.984,16950.4763888889,183.476388888888
1464522060,3.49,15.515,6.014,0.985,16950.4868055556,183.486805555556
1464522960,3.49,15.507,5.952,0.985,16950.4972222222,183.49722222222
1464523860,3.49,15.472,5.892,0.985,16950.5076388889,183.507638888888
1464524760,3.49,15.489,5.883,0.985,16950.5180555556,183.518055555556
1464525660,3.49,15.489,5.934,0.984,16950.5284722222,183.52847222222
1464526560,3.49,15.472,5.996,0.984,16950.5388888889,183.538888888888
1464527460,3.48,15.446,6.03,0.985,16950.5493055556,183.549305555556
1464528360,3.48,15.464,6.024,0.984,16950.5597222222,183.55972222222
1464529260,3.49,15.455,6.057,0.984,16950.5701388889,183.570138888888
1464530160,3.49,15.446,6.017,0.984,16950.5805555556,183.580555555556
1464531060,3.49,15.446,6.018,0.984,16950.5909722222,183.59097222222
1464531960,3.49,15.438,6.085,0.984,16950.6013888889,183.601388888888
